id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"bf9d3b8cb79045e7971b60036a780f7e","IndianaMap","Thu, 18 May 2023 14:27:40 GMT","Mon, 20 May 2024 15:16:29 GMT","IDNR Surveyed Historic Sites and Structures","Feature Service","This dataset contains point locations of sites in Indiana that have been included in the Indiana Historic Sites and Structures Survey. It includes buildings, districts, sites, structures and objects that are were at least 40 years old at the time of survey. It is not complete, may be inaccurate, and may be modified as new information is prepared. The absence of information in a particular location does not necessarily indicate that no such resources exist in said location. Absence of information in a particular location may be due simply to a lack of survey investigations of said location.","DNR,SHAARD,DHPA,Indiana,historic,cemeteries,historic bridges,historic structures,national register","Read-only view of DNR Historic Structures. This dataset was developed for the purpose of aiding those looking for historic structures in Indiana. Includes attributes for the site or structure's rating, SHAARD ID, and name","","Indiana Department of Natural Resources Division of Historic Preservation and Archaeology","This dataset was compiled by the Indiana Department of Natural Resources, Division of Historic Preservation and Archaeology, using data believed to be reasonably accurate; however a degree of error is inherent in all data. This product is distributed “AS-IS” without warranties of any kind, either expressed or implied, including but not limited to warranties of suitability to a particular purpose or use. No attempt has been made in either the design or production of this data to define the limits or jurisdiction of any federal, state or local government. This data is intended for use only at the published scale or smaller and is for reference purposes only. It is not to be construed as a legal document or survey instrument. A detailed on-the-ground survey and historical analysis of a single site may differ from this data. The risk or liability resulting from the use of this product is assumed by the user. The publisher shares no liability wit product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Department of Natural Resources is not responsible for claims by third party.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/IDNR_Historic_Structures/FeatureServer","public","custom","IndianaMap","",""
"c8cb7414bf764309b17e84b195cdb5cb","IndianaMap","Wed, 06 Sep 2023 15:14:50 GMT","Thu, 01 Feb 2024 15:15:42 GMT","Civil Townships with Population Estimates (by Age and Sex) 2021","Feature Service","The American Community Survey (ACS) is an ongoing survey that provides data every year -- giving communities the current information they need to plan investments and services. The ACS covers a broad range of topics about social, economic, demographic, and housing characteristics of the U.S. population. The 5-year estimates from the ACS are ""period"" estimates that represent data collected over a period of time. The primary advantage of using multiyear estimates is the increased statistical reliability of the data for less populated areas and small population subgroups. The 5-year estimates are available for all geographies down to the block group level. See Supported Geography for details on each product’s published summary levels. In total, there are 87 different summary levels available with over 578,000 geographic areas. Unlike the 1-year estimates, geographies do not have to meet a particular population threshold in order to be published. Detail Tables, Subject Tables, Data Profiles, and Comparison Profiles include the following geographies: nation, all states (including DC and Puerto Rico), all metropolitan areas, all congressional districts (116th congress), all counties, all places, all tracts and block groups.","Census,Population,Civil Township,Age,Sex,Race,Minor Civil Division (MCD)","This dataset contains polygon features representing Indiana Minor Civil Divisions (Civil Townships). Civil townships from the 2021 TIGER/Line program were joined to a .csv file from the US Census Bureau containing 2021 5-year ACS estimates (ACS Demographic and Housing Estimates) for total population, population by sex, population by age, and population by race on 8/24/2023. This data contains population estimates by age and sex.","","U.S. Census Bureau, 2021 American Community Survey 5-Year Estimates","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/Civil_Townships_with_Population_Estimates_(by_Age_and_Sex)_2021/FeatureServer","public","custom","IndianaMap","",""
"e0281f05068c4cb8af69d23cfb8aff9b","IndianaMap","Wed, 05 Oct 2022 13:37:31 GMT","Tue, 20 Jun 2023 18:17:41 GMT","USGS Topographic Maps (Dynamic)","Map Service","This map presents land cover imagery for the world and detailed topographic maps for the United States. The map includes the National Park Service (NPS) Natural Earth physical map at 1.24km per pixel for the world at small scales, i-cubed eTOPO 1:250,000-scale maps for the contiguous United States at medium scales, and National Geographic TOPO! 1:100,000 and 1:24,000-scale maps (1:250,000 and 1:63,000 in Alaska) for the United States at large scales. The TOPO! maps are seamless, scanned images of United States Geological Survey (USGS) paper topographic maps. For more information on this map, including our terms of use, visit us online at http://goto.arcgisonline.com/maps/USA_Topo_Maps","World,Global,United States,2011","This map presents land cover imagery for the world and detailed topographic maps for the United States. The map includes the National Park Service (NPS) Natural Earth physical map at 1.24km per pixel for the world at small scales, i-cubed eTOPO 1:250,000-scale maps for the contiguous United States at medium scales, and National Geographic TOPO! 1:100,000 and 1:24,000-scale maps (1:250,000 and 1:63,000 in Alaska) for the United States at large scales. The TOPO! maps are seamless, scanned images of United States Geological Survey (USGS) paper topographic maps. For more information on this map, including the terms of use, visit us <a href='http://goto.arcgisonline.com/maps/USA_Topo_Maps ' target='_new' rel='nofollow ugc'>online</a>.","","Copyright:© 2013 National Geographic Society, i-cubed","","en-us","https://services.arcgisonline.com/arcgis/rest/services/USA_Topo_Maps/MapServer","public","none","IndianaMap","-180,-85,180,85",""
"e0ae63d1426647a587c0e77a4bc41561","IndianaMap","Mon, 22 Aug 2022 18:51:01 GMT","Thu, 01 Feb 2024 15:17:39 GMT","Silurian Reefs Points","Feature Service","SILURIAN_REEF_POINTS_MM54_IN is a point shapefile that shows the locations of Silurian rock reef  formations in Indiana. These data include five categories: (1) buried reef masses, (2) exposed reef,  (3) exposed reef in active stone quarries, (4) reef-induced structure in overlying rocks, and  (5) reef-induced structure in overlying rocks related to oil, gas, and gas storage fields.    This shapefile can be used in conjunction with SILURIAN_REEF_POLYGONS_MM54_IN.","Indiana Geological Survey (IGS),bedrock geology,coral,coral reef,fossil,geographic information system (GIS),geologic map,geologic mapping,geology,historical geology,limestone,marine,paleobiology,paleontology,point,reef,sedimentology,vector,geoscientificInformation","SILURIAN_REEF_POINTS_MM54_IN was created to provide a digital shapefile of the locations of Silurian
rock reef data in the state of Indiana, suitable for use in a GIS, from a preexisting published paper
map (Ault, C.H., Becker, L.E., Droste, J.B., Keller, S.J., and Shaver, R.H., 1992, Map of Indiana
Showing Thickness of Silurian Rocks and Location of Reefs, Indiana Geological Survey Miscellaneous
Map 54).

This shapefile can be used in conjunction with SILURIAN_REEF_POLYGONS_MM54_IN.","","","DATA DISCLAIMER    This data set was compiled by Indiana University, Indiana Geological Survey, using data believed to be accurate;  however, a degree of error is inherent in all data. This product is distributed ""AS-IS"" without warranties of any  kind, either expressed or implied, including but not limited to warranties of suitability to a particular purpose or  use. No attempt has been made in either the design or production of these data to define the limits or jurisdiction  of any federal, state, or local government. These data are intended for use only at the published scale or smaller  and are for reference purposes only. They are not to be construed as a legal document or survey instrument. A  detailed on-the-ground survey and historical analysis of a single site may differ from these data.    COPYRIGHT 2003, THE TRUSTEES OF INDIANA UNIVERSITY,  INDIANA GEOLOGICAL SURVEY, ALL RIGHTS RESERVED    The information on these media is proprietary to Indiana University, Indiana Geological Survey. Any  copying, adaptation, distribution, public performance, or public display of this information without the  express written consent of Indiana University, Indiana Geological Survey is discouraged.    CREDIT    It is requested that the Indiana Geological Survey be cited in any products generated from this data.  The following source citation should be included: SILURIAN_REEF_POINTS_MM54_IN: Silurian Reef Locations in Indiana  (Indiana Geological Survey, 1:500,000, Point Shapefile).    WARRANTY    Indiana University, Indiana Geological Survey warrants that the media on which this product is stored  will be free from defect in materials and workmanship for ninety (90) days from the date of acquisition.  If such a defect is found, return the media to Publication Sales, Indiana Geological Survey, 1001 E 10th St  , Bloomington, Indiana 47405-1405, and it will be replaced free of charge.    LIMITATION OF WARRANTIES AND LIABILITY    Except for the expressed warranty above, the product is provided ""AS IS"", without any other warranties  or conditions, expressed or implied, including, but not limited to, warranties for product quality, or  suitability to a particular purpose or use. The risk or liability resulting from the use of this product is  assumed by the user. Indiana University, Indiana Geological Survey shares no liability with product  users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to,  loss of revenue or profit, lost or damaged data or other commercial or economic loss. Indiana University,  Indiana Geological Survey is not responsible for claims by a third party. The maximum aggregate liability  to the original purchaser shall not exceed the amount paid by you for the product.","en-us","https://portal.igs.indiana.edu/arcgis/rest/services/Silurian_Reefs_Points/FeatureServer","public","custom","Indiana Geological Survey","-87.5510807869138,37.961184717906,-84.8119838926759,41.7381522841906",""
"cc56ae36b6a746aab5b646825bf6e5ca","IndianaMap","Fri, 19 Aug 2022 12:18:41 GMT","Thu, 01 Feb 2024 15:11:17 GMT","Colchester Coal Member Elevation 2014","Feature Service","In the past a series of reports on coal resources of selected counties in Indiana were published  as part of the Special Report series of the Indiana Geological Survey. These reports included maps  showing extent of the Colchester Coal Member (Linton Formation, Pennsylvanian). The extent  maps were based on coal-test records, mine-map notations, and interpretations of geophysical logs that  are included in the files of the Indiana Geological Survey.  Since 1980, staff members of the Indiana Geological Survey (IGS) have also collected and entered coal  resource information into the NCRDS Database as a cooperative project with the U.S. Geological Survey (USGS).  The purpose of NCRDS Database is to provide a means of rapid retrieval of point-source coal resource information,  including coal location, extent, and other parameters. Based on all available NCRDS data and data provided by Phil  Ames from the Peabody Coal Company as of August 2014, a new map of Colchester Coal Member extent was created. It is the most  current extent map of the Colchester Coal Member. Because additional data on coal extent are obtained by the Indiana Geological  Survey on an annual basis, interested users may wish to contact the IGS for information on these more up-to-date sources.","geoscientificInformation,energy,Indiana Geological Survey (IGS),National Coal Resources Data System (NCRDS),coal,elevation,coal elevation,geology,Colchester Coal Member,Linton Formation,Carbondale Group,Pennsylvanian,Indiana,Clay County,Daviess County,Dubois County,Greene County,Gibson County,Knox County,Spencer County,Sullivan County,Pike County,Posey County,Vanderburgh County,Vermillion County,Vigo County","COAL_Colchester_ELEVATION_IN_2014 was created to provide a multi-county digital shapefile, suitable for use in a GIS, from
Indiana Geological Survey National Coal Resource Data System Database (NCRDS) a Microsoft Access database
of public point-source coal-resource data in Indiana and data provided by Phil Ames from the Peabody Coal Company.","","","DATA DISCLAIMER    This data set was compiled by Indiana University, Indiana Geological  Survey, using data believed to be accurate; however, a degree of error  is inherent in all data. This product is distributed ""AS-IS"" without  warranties of any kind, either expressed or implied, including but not  limited to warranties of suitability of a particular purpose or use. No  attempt has been made in either the designed format or production of these data to  define the limits or jurisdiction of any federal, state, or local  government.    These data are intended for use only at the published scale or smaller and are for  reference purposes only. They are not to be construed as a legal document or survey  instrument. A detailed on-the-ground survey and historical analysis of a single  site may differ from this data.    CREDIT    It is requested that the Indiana Geological Survey be cited in any products generated from this data.  The following source citation should be included: COAL_Colchester_ELEVATION_IN_2014: Elevation  Ranges of the Colchester Coal Member (Linton Formation, Pennsylvanian) in Southwestern Indiana  (Indiana Geological Survey, 1:125,000, Polygon Shapefile) by Agnieszka Drobanik, 2014.    WARRANTY    Indiana University, Indiana Geological Survey warrants that the media on  which this product is stored will be free from defect in materials and  workmanship for ninety (90) days from the date of acquisition. If such a  defect is found, return the media to Publication Sales, Indiana  Geological Survey, 1001 E 10th St, Bloomington, Indiana 47405-1405,  and it will be replaced free of charge.    LIMITATION OF WARRANTIES AND LIABILITY    Except for the expressed warranty above, the product is provided ""AS IS"",  without any other warranties or conditions, expressed or implied,  including, but not limited to, warranties for product quality, or  suitability to a particular purpose or use. The risk or liability  resulting from the use of this product is assumed by the user. Indiana  University, Indiana Geological Survey shares no liability with product  users indirect, incidental, special, or consequential damages whatsoever,  including, but not limited to, loss of revenue or profit, lost or damaged  data or other commercial or economic loss. Indiana University, Indiana  Geological Survey is not responsible for claims by a third party. The  maximum aggregate liability to the original purchaser shall not exceed  the amount paid by you for the product.","en-us","https://portal.igs.indiana.edu/arcgis/rest/services/ColchesterCoalMember_Elevation_2014/FeatureServer","public","custom","Indiana Geological Survey","-88.0972116150982,37.7717604046552,-87.0541074635024,40.1124143950122",""
"c62adbf932da44da9c21df55f61ee593","mevans_INMap","Fri, 02 Feb 2024 14:22:32 GMT","Fri, 02 Feb 2024 14:35:52 GMT","HUC8 Boundaries","Feature Service","The Watershed Boundary Dataset (WBD) is a comprehensive aggregated collection of hydrologic unit data consistent with the national criteria for delineation and resolution. It defines the areal extent of surface water drainage to a point except in coastal or lake front areas where there could be multiple outlets as stated by the ""Federal Standards and Procedures for the National Watershed Boundary Dataset (WBD)"" “Standard” (http://pubs.usgs.gov/tm/11/a3/). Watershed boundaries are determined solely upon science-based hydrologic principles, not favoring any administrative boundaries or special projects, nor particular program or agency. This dataset represents the hydrologic unit boundaries to the 12-digit (6th level) for the entire United States. Some areas may also include additional subdivisions representing the 14- and 16-digit hydrologic unit (HU). At a minimum, the HUs are delineated at 1:24,000-scale in the conterminous United States, 1:25,000-scale in Hawaii, Pacific basin and the Caribbean, and 1:63,360-scale in Alaska, meeting the National Map Accuracy Standards (NMAS). Higher resolution boundaries are being developed where partners and data exist and will be incorporated back into the WBD. WBD data are delivered as a dataset of polygons and corresponding lines that define the boundary of the polygon. WBD polygon attributes include hydrologic unit codes (HUC), size (in the form of acres and square kilometers), name, downstream hydrologic unit code, type of watershed, non-contributing areas, and flow modifications. The HUC describes where the unit is in the country and the level of the unit. WBD line attributes contain the highest level of hydrologic unit for each boundary, line source information and flow modifications.","HUC,Hydrologic Units,Hydrologic Unit Code,Region,Sub-Region,Basin,Sub-Basin,Watershed,Watershed Boundaries,Boundaries,Subwatershed,WBD,Watershed Boundary Dataset","The Watershed and Subwatershed hydrologic unit boundaries provide a uniquely identified and uniform method of subdividing large drainage areas. This dataset contains polygons representing the boundaries of the 8-digit subbasin hydrologic units.","","Funding for the Watershed Boundary Dataset (WBD) was provided by the USDA-NRCS, USGS and EPA along with other federal, state and local agenciesies. Representatives from many agencies contributed a substantial amount of time and salary towards quality review and updating of the dataset in order to meet the WBD Standards. Acknowledgment of the originating agencies would be appreciated in products derived from these data. See dataset specific metadata for further information","The distributor shall not be held liable for improper or incorrect use of this data, based on the description of appropriate/inappropriate uses described in this metadata document. It is strongly recommended that this data is directly acquired from the distributor and not indirectly through other sources which may have changed the data in some way. These data should not be used at scales greater than 1:24,000 for the purpose of identifying hydrographic watershed boundary feature locations in the United States. The Watershed Boundary Dataset is public information and may be interpreted by all organizations, agencies, units of government, or others based on needs; however, they are responsible for the appropriate application of the data. Photographic or digital enlargement of these maps to scales greater than that at which they were originally delineated can result in misrepresentation of the data. If enlarged, the maps will not include the fine detail that would be appropriate for mapping at the small scale. Digital data files are periodically updated and users are responsible for obtaining the latest version of the data from the source distributor. Acknowledgment of the origination agencies would be appreciated in products derived from these data.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/HUC8_Boundaries/FeatureServer","public","custom","IndianaMap","-89.5938,36.8483,-81.4018,46.1132",""
"c68ac467b93c4586bbd272c2938bae67","IndianaMap","Mon, 03 Oct 2022 14:40:33 GMT","Wed, 22 May 2024 14:27:49 GMT","Land Application","Feature Service","IDEM encourages the beneficial reuse of biosolids, industrial waste products, and pollutant-bearing water by land application in a manner that protects human health and the environment. Land application involves spraying or spreading these materials onto the land surface or injecting or incorporating them into the soil. Reuse of these waste products as a soil amendment and/or fertilizer provides many benefits to Indiana’s agricultural community and citizens.  For more information, visit IDEM: Managing Waste: Land Application.","Land App,IDEM Indiana Map,Biosolids,Waste","Properties where regulated land application activities have been conducted.","","Office of Land Quality, Indiana Department of Environmental Management","THE INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT (IDEM), ITS EMPLOYEES, SUCCESSORS OR ASSIGNS MAKE NO REPRESENTATIONS OR WARRANTIES ABOUT THE COMPLETENESS, SUITABILITY, RELIABILITY, AVAILABILITY AND ACCURACY OF DATA, SOFTWARE, INFORMATION OR SERVICES PROVIDED. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, ANY INFORMATION RETRIEVED FROM OR DELIVERED TO AN INDIVIDUAL OR ENTITY THROUGH THE AUSPICES OF IDEM ARE PROVIDED ""AS IS"" AND INCLUDES ALL FAULTS WITHOUT ANY EXPRESS OR IMPLIED WARRANTY OF ANY KIND. THE RECIPIENT, OF THE DATA, SOFTWARE, INFORMATION OR SERVICES, ACKNOWLEDGES AND AGREES THAT IT HAS RECEIVED ADEQUATE NOTICE THAT USE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES IS AT RECIPIENTS OWN RISK. IDEM AND OR ITS RESPECTIVE SUPPLIERS HEREBY DISCLAIM ALL WARRANTIES AND CONDITIONS WITH REGARD TO THE AFOREMENTIONED MATERIAL, INCLUDING WARRANTIES OF MERCHANTABILITY, TITLE, NONINFRINGEMENT, FITNESS FOR A PARTICULAR PURPOSE, LACK OF VIRUSES, ACCURACY OR COMPLETENESS OF RESPONSES, RESULTS, LACK OF NEGLIGENCE OR LACK OF WORKMANLIKE EFFORT, QUIET ENJOYMENT, QUIET POSSESSION, AND CORRESPONDENCE TO DESCRIPTION. FURTHER THE ABOVE LIST OF DISCLAIMED WARRANTIES IS NOT EXHAUSTIVE AS ANY AND ALL WARRANTIES AND CONDITIONS ARE DISCLAIMED. THE ENTIRE RISK ARISING OUT OF THE USE OF OR PERFORMANCE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES IS BORNE BY THE RECIPIENT. EXCLUSION OF INCIDENTAL, CONSEQUENTIAL AND CERTAIN OTHER DAMAGES. TO THE MAXIMUM EXTENT PERMITTED BY APPLICABLE LAW, IN NO EVENT SHALL IDEM OR ITS SUPPLIERS BE LIABLE FOR ANY SPECIAL, INCIDENTAL, INDIRECT OR CONSEQUENTIAL DAMAGES WHATSOEVER, INCLUDING, BUT NOT LIMITED TO, DAMAGES FOR: LOSS OF PROFITS, LOSS OF CONFIDENTIAL OR OTHER INFORMATION, BUSINESS INTERRUPTION, PERSONAL INJURY, LOSS OF PRIVACY, FAILURE TO MEET ANY DUTY (INCLUDING GOOD FAITH AND REASONABLE CARE), NEGLIGENCE, AND ANY OTHER PECUNIARY OR OTHER LOSS WHATSOEVER, ARISING OUT OF OR IN ANY WAY RELATED TO THE USE OR INABILITY TO USE, THE DATA, SOFTWARE, INFORMATION OR SERVICES, EVEN IF THE RECIPIENT IS ADVISED OF THE POSSIBILITY OF SUCH DAMAGES. RECIPIENT'S SOLE REMEDY IS TO DISCONTINUE THE USE OF THE DATA, SOFTWARE, INFORMATION OR SERVICES.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/Land_App/FeatureServer","public","custom","IndianaMap","-88.13867680422166,37.79619370960411,-84.74435536596047,41.77518476808072",""
"c618c0be2c0a4dfa83d3b97745188976","IndianaMap","Wed, 29 Nov 2023 15:17:43 GMT","Wed, 29 Nov 2023 15:17:44 GMT","NLCD Land Cover 2006","Map Service","LAND_COVER_2006_USGS_IN is a grid (30-meter cell size) showing 2006 Land Cover data in Indiana. This grid is a subset of the National Land Cover Data (NLCD 2006) data set. There are 15 categories of land use shown in this data set when the associated layer file (LAND_COVER_2006_USGS_IN.LYR) is loaded. The following is excerpted from metadata provided by the USGS for the NLCD 2006: ""The National Land Cover Database products are created through a cooperative project conducted by the Multi-Resolution Land Characteristics (MRLC) Consortium.  The MRLC Consortium is a partnership of federal agencies (www.mrlc.gov), consisting of the U.S. Geological Survey (USGS), the National Oceanic and Atmospheric Administration (NOAA), the U.S. Environmental Protection Agency (EPA), the U.S. Department of Agriculture (USDA), the U.S. Forest Service (USFS), the National Park Service (NPS), the U.S. Fish and Wildlife Service (FWS), the Bureau of Land Management (BLM) and the USDA Natural Resources Conservation Service (NRCS).  Previously, NLCD consisted of three major data releases based on a 10-year cycle.  These include a circa 1992 conterminous U.S. land cover dataset with one thematic layer (NLCD 1992), a circa 2001 50-state/Puerto Rico updated U.S. land cover database (NLCD 2001) with three layers including thematic land cover, percent imperviousness, and percent tree canopy, and a 1992/2001 Land Cover Change Retrofit Product.  With these national data layers, there is often a 5-year time lag between the image capture date and product release.  In some areas, the land cover can undergo significant change during production time, resulting in products that may be perpetually out of date.  To address these issues, this circa 2006 NLCD land cover product (NLCD 2006) was conceived to meet user community needs for more frequent land cover monitoring (moving to a 5-year cycle) and to reduce the production time between image capture and product release.  NLCD 2006 is designed to provide the user both updated land cover data and additional information that can be used to identify the pattern, nature, and magnitude of changes occurring between 2001 and 2006 for the conterminous United States at medium spatial resolution. For NLCD 2006, there are 3 primary data products:  1) NLCD 2006 Land Cover map; 2) NLCD 2001/2006 Change Pixels labeled with the 2006 land cover class; and 3) NLCD 2006 Percent Developed Imperviousness.  Four additional data products were developed to provide supporting documentation and to provide information for land cover change analysis tasks:  4) NLCD 2001/2006 Percent Developed Imperviousness Change; 5) NLCD 2001/2006 Maximum Potential Change derived from the raw spectral change analysis; 6) NLCD 2001/2006 From-To Change pixels; and 7) NLCD 2006 Path/Row Index vector file showing the footprint of Landsat scene pairs used to derive 2001/2006 spectral change with change pair acquisition dates and scene identification numbers included in the attribute table.","Land Cover,land use,National Land Cover Data (2006)","Land Cover in Indiana, Derived from the 2006 National Land Cover Database (United States Geological Survey, 30-Meter TIFF Image)","","Indiana Geological & Water Survey (IGWS), Multi-Resolution Land Characteristics (MRLC) Consortium","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/NLCD_Land_Cover_2006/MapServer","public","custom","IndianaMap","-88.1615546972802,37.7553417186563,-84.6882402877631,41.7811777688387",""
"b99d3fbd069649f28a5fcae538225c6a","IndianaMap","Sat, 02 Dec 2023 15:17:01 GMT","Sat, 02 Dec 2023 15:17:02 GMT","NASS Crop Cover 2014","Map Service","The following is excerpted from the metadata provided by NASS (USDA) for the source data set CDL_2014_CLIP.tif: ""The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2014 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 8 OLI/TIRS sensor and the Disaster Monitoring Constellation (DMC) DEIMOS-1 and UK2 sensors collected during the current growing season. ""Some CDL states used additional satellite imagery and ancillary inputs to supplement and improve the classification. These additional sources can include the United States Geological Survey (USGS) National Elevation Dataset (NED) and the imperviousness and canopy data layers from the USGS National Land Cover Database 2011 (NLCD 2011). ""Agricultural training and validation data are derived from the Farm Service Agency (FSA) Common Land Unit (CLU) Program. The most current version of the NLCD is used as non-agricultural training and validation data. Please refer to the 'Supplemental_Information' Section of this metadata file for a complete list of all imagery, ancillary data, and training/validation data used to generate this state's CDL. ""The strength and emphasis of the CDL is agricultural land cover. Please note that no farmer reported data are derivable from the Cropland Data Layer.""","Agriculture,crop cover,classification,cropland,land cover,crop estimates,Cropscape,UK-DMC 2,DEIMOS-1,Landsat","The USDA, NASS Cropland Data Layer (CDL) is a raster, geo-referenced, crop-specific land cover data layer. The 2014 CDL has a ground resolution of 30 meters. The CDL is produced using satellite imagery from the Landsat 8 OLI/TIRS sensor and the Disaster Monitoring Constellation (DMC) DEIMOS-1 and UK2 sensors collected during the current growing season. This data was downloaded from maps.indiana.edu and republished by IGIO staff on 11/28/2023.","","Indiana Geological & Water Survey (IGWS), United States Department of Agriculture (USDA)","LIMITATION OF WARRANTIES AND LIABILITY - This product is provided ""AS IS"", without any other warranties or conditions, expressed or implied, including, but not limited to, warranties for product quality, or suitability to a particular purpose or use. The risk or liability resulting from the use of this product is assumed by the user. The Indiana Geographic Information Office shares no liability with product users indirect, incidental, special, or consequential damages whatsoever, including, but not limited to, loss of revenue or profit, lost or damaged data or other commercial or economic loss. The Indiana Geographic Information Office is not responsible for claims by a third party.","en-us","https://gisdata.in.gov/server/rest/services/NASS_Crop_Cover_2014/MapServer","public","custom","IndianaMap","-88.1613923696034,37.7553253269495,-84.6881968559259,41.781126730553",""
"ba11e2bda7e14146a6c6a433d1a11d21","mevans_INMap","Fri, 26 Jan 2024 13:09:23 GMT","Fri, 02 Feb 2024 14:38:38 GMT","HUC12 Boundaries","Feature Service","The Watershed Boundary Dataset (WBD) is a comprehensive aggregated collection of hydrologic unit data consistent with the national criteria for delineation and resolution. It defines the areal extent of surface water drainage to a point except in coastal or lake front areas where there could be multiple outlets as stated by the ""Federal Standards and Procedures for the National Watershed Boundary Dataset (WBD)"" “Standard” (http://pubs.usgs.gov/tm/11/a3/). Watershed boundaries are determined solely upon science-based hydrologic principles, not favoring any administrative boundaries or special projects, nor particular program or agency. This dataset represents the hydrologic unit boundaries to the 12-digit (6th level) for the entire United States. Some areas may also include additional subdivisions representing the 14- and 16-digit hydrologic unit (HU). At a minimum, the HUs are delineated at 1:24,000-scale in the conterminous United States, 1:25,000-scale in Hawaii, Pacific basin and the Caribbean, and 1:63,360-scale in Alaska, meeting the National Map Accuracy Standards (NMAS). Higher resolution boundaries are being developed where partners and data exist and will be incorporated back into the WBD. WBD data are delivered as a dataset of polygons and corresponding lines that define the boundary of the polygon. WBD polygon attributes include hydrologic unit codes (HUC), size (in the form of acres and square kilometers), name, downstream hydrologic unit code, type of watershed, non-contributing areas, and flow modifications. The HUC describes where the unit is in the country and the level of the unit. WBD line attributes contain the highest level of hydrologic unit for each boundary, line source information and flow modifications.","HUC,Hydrologic Unit Code,Hydrologic Units,Region,Sub-Region,Basin,Sub-Basin,Watershed,Watershed Boundaries,Subwatershed,WBD,Watershed Boundary Dataset","The Watershed and Subwatershed hydrologic unit boundaries provide a uniquely identified and uniform method of subdividing large drainage areas. This dataset contains polygon features representing the boundaries of the 12-digit subwatershed hydrologic units (HUC12s).","","Funding for the Watershed Boundary Dataset (WBD) was provided by the USDA-NRCS, USGS and EPA along with other federal, state and local agenciesies. Representatives from many agencies contributed a substantial amount of time and salary towards quality review and updating of the dataset in order to meet the WBD Standards. Acknowledgment of the originating agencies would be appreciated in products derived from these data. See dataset specific metadata for further information","The distributor shall not be held liable for improper or incorrect use of this data, based on the description of appropriate/inappropriate uses described in this metadata document. It is strongly recommended that this data is directly acquired from the distributor and not indirectly through other sources which may have changed the data in some way. These data should not be used at scales greater than 1:24,000 for the purpose of identifying hydrographic watershed boundary feature locations in the United States. The Watershed Boundary Dataset is public information and may be interpreted by all organizations, agencies, units of government, or others based on needs; however, they are responsible for the appropriate application of the data. Photographic or digital enlargement of these maps to scales greater than that at which they were originally delineated can result in misrepresentation of the data. If enlarged, the maps will not include the fine detail that would be appropriate for mapping at the small scale. Digital data files are periodically updated and users are responsible for obtaining the latest version of the data from the source distributor. Acknowledgment of the origination agencies would be appreciated in products derived from these data.","en-us","https://gisdata.in.gov/server/rest/services/Hosted/HUC12_Boundaries/FeatureServer","public","custom","IndianaMap","-88.4868,37.5215,-83.196,46.1132",""
